,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
223,194.75,15.746853696442757,69.98255965263017,18.06798468367344,14.284309525707526,61.62741699796952,106.0,158.1655969191271,218.0
224,228.25,17.04749031634278,-73.16236612717762,24.564509937126147,12.64395543409649,71.57716446627535,106.0,158.13033953997808,236.0
225,36.5,6.817128675830715,-2.201354789711674,13.578342318322985,3.6291266460340625,29.363961030678922,106.0,170.17123287671234,210.0
226,162.75,14.395128895068906,71.36306749498497,16.512880881242513,13.260997366439174,58.50609665440987,106.0,170.54070660522274,233.0
227,144.5,13.564037533648712,68.5128904526418,15.374466981377335,12.07620017712806,44.55634918610404,107.0,173.89273356401384,230.0
228,92.0,10.823032759612019,68.96986999435704,14.326546645433908,8.75277783434155,39.97056274847714,106.0,135.92934782608697,180.0
229,132.75,13.000867261978827,-75.86850739932204,26.313062653347593,8.041221686994351,68.33452377915607,106.0,172.07909604519773,233.0
230,5.75,2.7057581899030048,-45.00001609038752,2.9488391230979425,2.431675035497315,7.414213562373095,106.0,120.56521739130434,135.0
231,147.75,13.715726110367628,81.29290137819667,18.790507433931822,10.304632074011538,49.8492424049175,106.0,181.61082910321488,225.0
232,126.75,12.70366530947592,82.30191024130698,18.359402360517077,9.300834984016815,46.970562748477136,106.0,183.92110453648914,223.0
233,107.25,11.685672474138842,79.46547986123532,14.710138865535594,9.350906996491496,38.72792206135786,106.0,164.95571095571097,240.0
234,6.0,2.763953195770684,45.00001609038752,2.8867513459481287,2.6352313834736494,7.707106781186548,106.0,115.25,129.0
235,53.25,8.234075889688375,-85.33778527986787,9.608990121014365,7.399141665941914,27.77817459305202,106.0,166.09859154929578,212.0
236,60.75,8.79484521425256,-85.91314912892359,15.492564919312198,5.577048111127001,36.71015510839148,106.0,167.75720164609052,232.0
237,61.0,8.812923024107548,-89.77167651542715,15.685943210233317,5.291092788487665,35.60660171779821,107.0,169.65983606557376,218.0
238,11.0,3.742410318509555,89.04775572046135,10.401963787794802,1.3762960000376698,18.207106781186546,112.0,181.79545454545453,223.0
